time,generation
2015-01-18T04:00:00,0.043333333333333335
2015-01-18T05:00:00,0.095
2015-01-18T06:00:00,0.105
2015-01-18T07:00:00,0.06333333333333334
2015-01-18T08:00:00,0.09833333333333333
2015-01-18T09:00:00,0.09333333333333334
2015-01-18T10:00:00,0.10333333333333333
2015-01-18T11:00:00,0.18666666666666668
2015-01-18T12:00:00,0.13166666666666665
2015-01-18T13:00:00,0.145
2015-01-18T14:00:00,0.06666666666666667
2015-01-18T15:00:00,0.051666666666666666
2015-01-18T16:00:00,0.06
2015-01-18T17:00:00,0.055
2015-01-18T18:00:00,0.06833333333333333
2015-01-18T19:00:00,0.08
2015-01-18T20:00:00,0.051666666666666666
2015-01-18T21:00:00,0.041666666666666664
2015-01-18T22:00:00,0.03333333333333333
2015-01-18T23:00:00,0.07
2015-01-19T00:00:00,0.04666666666666667
2015-01-19T01:00:00,0.05333333333333334
2015-01-19T02:00:00,0.05
2015-01-19T03:00:00,0.03333333333333333
2015-01-19T04:00:00,0.021666666666666667
2015-01-19T05:00:00,0.01
2015-01-19T06:00:00,0.021666666666666667
2015-01-19T07:00:00,0.015
2015-01-19T08:00:00,0.015
2015-01-19T09:00:00,0.0016666666666666668
2015-01-19T10:00:00,0.0
2015-01-19T11:00:00,0.0
2015-01-19T12:00:00,0.0016666666666666668
2015-01-19T13:00:00,0.013333333333333334
2015-01-19T14:00:00,0.01
2015-01-19T15:00:00,0.04
2015-01-19T16:00:00,0.05333333333333334
2015-01-19T17:00:00,0.045
2015-01-19T18:00:00,0.07166666666666667
2015-01-19T19:00:00,0.06166666666666667
2015-01-19T20:00:00,0.035
2015-01-21T22:00:00,0.0
2015-01-21T23:00:00,0.0
2015-01-22T00:00:00,0.0016666666666666668
2015-01-22T01:00:00,0.016666666666666666
2015-01-22T02:00:00,0.0016666666666666668
2015-01-22T03:00:00,0.02666666666666667
2015-01-22T04:00:00,0.06833333333333333
2015-01-22T05:00:00,0.06333333333333334
2015-01-22T06:00:00,0.045
2015-01-22T07:00:00,0.07166666666666667
2015-01-22T08:00:00,0.08833333333333333
2015-01-22T09:00:00,0.10333333333333333
2015-01-22T10:00:00,0.10666666666666667
2015-01-22T11:00:00,0.075
2015-01-22T12:00:00,0.09
2015-01-22T13:00:00,0.12
2015-01-22T14:00:00,0.08666666666666667
2015-01-22T15:00:00,0.06
2015-01-22T16:00:00,0.06
2015-01-22T17:00:00,0.09
2015-01-22T18:00:00,0.08166666666666667
2015-01-22T19:00:00,0.09
2015-01-22T20:00:00,0.09
2015-01-22T21:00:00,0.07666666666666666
2015-01-22T22:00:00,0.09333333333333334
2015-01-22T23:00:00,0.035
2015-01-23T00:00:00,0.05333333333333334
2015-01-23T01:00:00,0.051666666666666666
2015-01-23T02:00:00,0.035
2015-01-23T03:00:00,0.043333333333333335
2015-01-23T04:00:00,0.03333333333333333
2015-01-23T05:00:00,0.04666666666666667
2015-01-23T06:00:00,0.09
2015-01-23T07:00:00,0.09333333333333334
2015-01-23T08:00:00,0.105
2015-01-23T09:00:00,0.035
2015-01-23T10:00:00,0.021666666666666667
2015-01-23T11:00:00,0.005
2015-01-23T12:00:00,0.0016666666666666668
2015-01-23T13:00:00,0.0
2015-01-23T14:00:00,0.0033333333333333335
2015-01-23T15:00:00,0.0
2015-01-23T16:00:00,0.0
2015-01-23T17:00:00,0.0
2015-01-23T18:00:00,0.0
2015-01-23T19:00:00,0.0
2015-01-23T20:00:00,0.0
2015-01-23T21:00:00,0.0
